0.0136296, 10.68525
0.0264936, 0
0.0396718, 0
0.0498807, 0
0.0603147, 0
0.0730819, 4.045863
0.087881, 10.47118
0.1029433, 10.28817
0.1139195, 11.76512
0.1279254, 25.88218
0.1409325, 23.91012
0.1550662, 38.37447
0.1659675, 14.21514
0.1816692, 26.31795
0.1945793, 28.00766
0.2100821, 9.995853
0.2224113, 29.32729
0.2342931, 17.38948
0.2509935, 24.74408
0.2675345, 17.17551
0.2782011, 9.685293
0.2940173, 16.32964
0.3117623, 11.64378
0.3227721, 7.037536
0.3357001, 12.15197
0.3475032, 11.15756
0.360473, 14.08091
0.3741601, 15.21328
0.3849834, 11.93139
0.3993573, 12.70539
0.4138824, 14.33562
0.4247846, 4.738039
0.4362589, 6.752655
0.4504658, 9.089641
0.4631721, 8.130546
0.4776444, 7.980973
0.4882044, 4.891554
0.5025793, 5.39011
0.5163445, 7.736027
0.5337533, 1.483592
0.5469272, 4.383783
0.5577736, 5.324448
0.5710194, 4.360004
0.5833284, 4.196508
0.5953453, 4.298475
0.6080437, 4.067789
0.6210203, 4.450486
0.6331757, 2.124731
0.6451885, 2.149991
0.6593994, 3.634873
0.6697522, 2.494727
0.6804607, 0
0.6948044, 3.601187
0.7100643, 1.692502
0.7209848, 2.365039
0.7341528, 3.922717
0.7500282, 0
0.7626732, 2.042462
0.7730135, 2.497789
0.7856514, 2.043612
0.7972317, 2.230246
0.807915, 0
0.8225498, 3.529621
0.8359863, 0
0.8478395, 3.081375
0.8613033, 0
0.8728516, 2.23651
0.8857127, 0
0.9030896, 1.486307
0.9151887, 2.134655
0.9253939, 0
0.9369256, 2.239606
0.9509044, 0
0.9612417, 0
0.9714535, 0
0.9833413, 0
1.001017, 2.066489
1.012926, 2.168692
1.027537, 0
1.045215, 1.460989
1.060218, 0
1.070684, 0
1.081222, 0
1.09339, 2.122407
1.104357, 0
1.118181, 0
1.12939, 0
1.140017, 0
1.150687, 0
1.161097, 0
1.17227, 0
1.182344, 0
1.194335, 2.154047
1.2064, 2.140724
1.220063, 0
1.23461, 0
1.250728, 0
1.265128, 0
1.277987, 0
1.288618, 0
1.300578, 2.159517
1.314613, 0
1.327944, 2.739811
1.341052, 0
1.351564, 0
1.362231, 0
1.375403, 0
1.388978, 0
1.402655, 0
1.413696, 0
1.427411, 0
1.440933, 0
1.451361, 0
1.461373, 0
1.474706, 0
1.484913, 0
1.495514, 0
1.509077, 0
1.522984, 0
1.533158, 0
1.543643, 0
1.554202, 0
1.564633, 0
1.578387, 0
1.588762, 0
1.602461, 0
1.617169, 0
1.627407, 0
1.640819, 0
1.654363, 0
